价格,内饰,配置,安全性,外观,操控,油耗,空间,舒适性,动力
0.014133132,0,0,0.317251107,0,0.057749558,0,0,0.005465051,0.009170695
0.071681136,0.151890902,0.093109901,0.066416495,0.150653603,0.190674451,0.055824463,0.770299031,0.154378299,0.081445757
0.349332119,1.345319418,0.462393236,0.391857319,0.79362166,1.272487138,0.328656699,0.873556274,0.652599175,0.469539698
0.349332119,1.345319418,0.462393236,0.391857319,0.79362166,1.272487138,0.328656699,0.873556274,0.652599175,0.469539698
0.349332119,1.345319418,0.462393236,0.391857319,0.79362166,1.272487138,0.328656699,0.873556274,0.652599175,0.469539698
0.349332119,1.345319418,0.462393236,0.391857319,0.79362166,1.272487138,0.328656699,0.873556274,0.652599175,0.469539698
0.046275164,0.037479573,0.031562678,0.053133196,0.0188317,0.034427332,0.084916085,0.028912028,0.175429886,0.496034101
0.369293954,0.323507895,0.339298791,1.09365828,0.360492551,0.565402714,0.16825965,0.258143107,0.389454346,0.384168844
0.125215149,0.323507895,0.25407956,0.281163161,0.27709502,0.8659798,0.17926729,0.336618611,0.292967909,0.618693375
2.61302291,0.152800145,0.286423149,0.073058144,0.388331719,0.196521544,0.099068766,0.214720178,0.129818115,0.175722035
0.060792862,0.063123492,0.099422436,0.053133196,0.072636559,0.082095944,0.931718154,0.07228007,0.124555219,0.107449523
0.150621121,0.224877439,0.134141383,0.161613471,0.209838947,0.324411393,0.968672376,0.142494995,0.338579679,0.728596084
0.150621121,0.224877439,0.134141383,0.161613471,0.209838947,0.324411393,0.968672376,0.142494995,0.338579679,0.728596084
0.920059138,0.218959612,0.183063534,0.099624742,0.266334049,0.324411393,0.114793967,0.797145914,0.27542492,0.728596084
0.920059138,0.218959612,0.183063534,0.099624742,0.266334049,0.324411393,0.114793967,0.797145914,0.27542492,0.728596084
0.920059138,0.218959612,0.183063534,0.099624742,0.266334049,0.324411393,0.114793967,0.797145914,0.27542492,0.728596084
0.231375819,0.386631387,0.328251854,0.345365773,0.443890081,0.770642575,0.197351271,0.563784546,0.685930853,0.345899151
0.89374581,0.047342619,0.10100057,0.037636014,0.075326802,0.060909894,0.048748123,0.064019491,0.049120368,0.066726645
0.107975382,0.238685703,0.179907266,0.154971821,0.298616964,0.264825627,0.17612225,0.245752238,0.19999007,0.493090279
0.346955429,0.633726407,0.485087818,0.42766768,0.573021741,0.973854301,0.353782876,0.995087918,2.220137681,0.542520296
0.060681084,0.047342619,0.052631908,0.093098594,0.056966867,0.084976402,0.053230943,0.106154424,0.133418237,0.076418503
0.029370407,0.057205664,0.035010282,0.052554112,0.093951457,0.113284224,0.092500253,0.033042318,0.168925391,0.57303377
0.035625563,0.18217188,0.10938869,0.080088024,0.880652965,0.102190068,0.032305602,0.064019491,0.076203944,0.049407866
0.056256081,0.110466111,0.094688035,0.101838625,0.14796336,0.222453527,0.942725795,0.125973836,0.264899127,0.170251071
0.056256081,0.110466111,0.094688035,0.101838625,0.14796336,0.222453527,0.942725795,0.125973836,0.264899127,0.170251071
0.059243971,0.130192202,0.112509842,0.15119264,0.075326802,0.184441731,1.232612565,0.121843546,0.343205176,0.228627252
0.059243971,0.130192202,0.112509842,0.15119264,0.075326802,0.184441731,1.232612565,0.121843546,0.343205176,0.228627252
0.03538689,0.074959146,0.08048483,0.035422131,0.08339753,0.096661354,0.081771045,0.105322388,0.089469242,0.382696933
0.096394691,0.09454839,0.042609616,0.064202612,0.078017045,0.11387502,0.018870241,0.033042318,0.049120368,0.097602744
0.078032629,0.094685238,1.434523726,0.079699794,0.107609717,0.152274736,0.036954222,0.092931519,0.303493702,0.118734177
0.042645739,0.029589137,1.366663968,0.050919313,0.029592672,0.045020357,0.023587801,0.016521159,0.101749334,0.044647975
0.019054479,0.009863046,0.669128779,0.011069416,0.010760972,0.017213666,0.0078626,0.006195435,0.024560184,0.010303379
0.877413399,0.094685238,0.11678191,0.053133196,0.142582875,0.152274736,0.079412265,0.084670939,0.178938483,0.589745786
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.037201602,0.044608122,0.165229455,0.060357191,0.035209041,0.070759295,0.025367142,0.023259815,0.087806467,0.051327394
0.062950806,0.038171414,2.215035393,0.038024244,0.043987419,0.062771392,0.024443001,0.018586304,0.096883766,0.038236288
0.110204662,0.28675664,0.231652902,0.296458809,0.379560134,0.815014825,0.185508801,0.33960822,0.532785687,0.328425366
0.110204662,0.28675664,0.231652902,0.296458809,0.379560134,0.815014825,0.185508801,0.33960822,0.532785687,0.328425366
0.106924028,0.082606576,0.755675694,0.086729674,0.048424372,0.082861631,0.021132161,0.042208266,0.089253129,0.050569393
0.2359126,0.428056178,0.347189461,0.276735395,0.489624211,0.729594602,0.256320775,0.644325195,0.512255266,0.706517414
0.008166205,0.011835655,0.017359473,0.763789689,0.013451215,0.088716585,0.009435121,0.00413029,0.04561177,0.028947589
0.023857081,0.041424791,0.04195615,0.055459408,0.034647337,0.079354505,1.057039809,0.053693766,0.133504734,0.089361
0.643171514,0.346936198,0.321688868,0.221776546,0.352421822,0.550278862,0.154796369,0.506865859,0.319066279,0.292944117
0.37020131,0.015780873,0.04418775,0.024352715,0.053804858,0.022510178,0.024374061,0.008260579,0.022805885,0.04219479
0.369293954,0.027616528,0.093109901,0.035422131,0.067256073,0.034427332,0.075480964,0.014456014,0.064909058,0.073104927
0.341413919,0.001972609,0.034527815,0.00793882,0.021521943,0.010044737,0.0039313,0.0047353,0.005776841,0.01157213
0.061351061,0.034626832,0.719725914,0.030994364,0.031579231,0.033592092,0.01351157,0.014456014,0.044181329,0.032397103
0.026480833,0.02009025,0.733637783,0.019924948,0.024708826,0.029619708,0.01193905,0.012390869,0.046907199,0.014319051
0.005444137,0.013808264,0.014203205,0.004427766,0.002690243,0.005296513,0.0039313,0.008260579,0.036840276,0.006868919
1.159601163,0.51287837,0.484487111,0.278949278,0.546119312,0.689870758,0.189488671,0.658781209,0.410505932,0.360127627
1.116048067,0.366905296,0.389799076,0.263452096,0.382014494,0.595857661,0.17219095,0.549328532,0.350859771,0.320876659
0.078939985,0.109704223,0.858030242,0.062571074,0.091704142,0.123724421,0.047382423,0.09347474,0.131663938,0.069480967
0.275565377,0.440237754,0.37745075,0.328237053,0.427748624,0.674213422,1.255214014,0.646571414,0.523242515,0.801183704
0.275565377,0.440237754,0.37745075,0.328237053,0.427748624,0.674213422,1.255214014,0.646571414,0.523242515,0.801183704
0.268578758,0.444713164,0.334452148,0.318179153,0.416987652,0.708701358,0.297719672,0.645312259,0.707122877,1.369118984
0.072854314,0.096657847,0.097844303,0.145199575,0.068044214,0.129216269,0.235322098,0.055758911,0.2026488,0.184420125
0.009980918,0.254466576,0.042609616,0.022138832,0.056495101,0.043696228,0.014152681,0.07228007,0.128063817,0.025022492
0.270393471,0.43287751,0.334452148,0.31596527,0.433129109,0.695460077,0.291429591,0.645312259,0.698351383,1.362250065
0.217462363,0.355761482,1.013710768,0.175545355,0.300408498,0.373863888,0.211012582,0.97984582,0.515227794,0.212443119
0.217462363,0.355761482,1.013710768,0.175545355,0.300408498,0.373863888,0.211012582,0.97984582,0.515227794,0.212443119
0.217462363,0.355761482,1.013710768,0.175545355,0.300408498,0.373863888,0.211012582,0.97984582,0.515227794,0.212443119
0.049156348,0.119048388,0.114259203,0.17535386,0.096522924,0.213994253,1.24983585,0.152327743,0.405464683,0.401231938
0.117764964,0.168363616,0.176651022,0.207808966,0.117719047,0.285746075,3.021699825,0.194485764,0.46051728,0.334237308
0.045367808,0.082849583,0.075750428,0.070844261,0.048424372,0.124468045,1.764367542,0.107387533,0.203498667,0.130509467
0.223820128,0.324718617,0.288200598,0.190976298,0.231596774,0.392675016,0.107138186,0.188471403,0.567910435,0.295938254
0.320296722,0.001972609,0.02840641,0.002213883,0.021521943,0.006620641,0.0039313,0.002065145,0.003508598,0.010303379
0.108310392,0.100603065,0.157375995,1.01034812,0.143079514,0.223777655,0.065404733,0.049944718,0.251890138,0.210626704
0.004536781,0.261640292,0.039724551,0.015497182,0.026902429,0.032006627,0.005734165,0.048708352,0.098542213,0.011512708
0.138670031,0.163137629,0.179628968,0.241021375,0.106334772,0.147907029,0.321457933,0.094996663,1.762538922,0.776438195
0.138670031,0.163137629,0.179628968,0.241021375,0.106334772,0.147907029,0.321457933,0.094996663,1.762538922,0.776438195
0.051719301,0.063123492,0.058390955,0.081913677,0.034973158,0.055613382,0.091992425,0.041302897,0.317528093,0.515168948
0.051719301,0.063123492,0.058390955,0.081913677,0.034973158,0.055613382,0.091992425,0.041302897,0.317528093,0.515168948
0.048424886,0.042153109,0.035301617,0.053133196,0.0188317,0.037564476,0.094230182,0.036251188,0.185820665,0.540206251
0.149713765,0.199233521,0.167282195,0.104052508,0.255573077,0.25555673,0.157252009,0.189993327,0.263144828,0.963611251
0.243338954,0.449754879,0.341920813,0.271149462,0.495004696,0.67279963,0.18899271,1.387078229,0.438763558,0.331376244
0.054839158,0.07274353,0.06066095,0.042452011,0.075231272,0.084348879,0.901577613,0.057824056,0.118307116,0.088021715
1.291501154,0.847805953,0.706697504,0.435085791,1.501104841,1.146647946,0.34514024,1.171225948,0.676635608,0.909201728
1.291501154,0.847805953,0.706697504,0.435085791,1.501104841,1.146647946,0.34514024,1.171225948,0.676635608,0.909201728
1.291501154,0.847805953,0.706697504,0.435085791,1.501104841,1.146647946,0.34514024,1.171225948,0.676635608,0.909201728
0.217765477,0.376768341,0.299845443,0.230243848,0.373943765,0.582616379,0.200496312,0.580305704,0.366648461,0.617221463
0.045800491,0.038207891,0.065456042,0.666579322,0.034973158,0.12330644,0.023672439,0.020651449,0.099725008,0.071715941
0.148806409,0.197625071,0.192532337,0.203915567,0.161911215,0.28674501,2.8801188,0.225863273,0.408940477,0.327217181
0.043553095,0.189370475,0.134141383,0.053133196,0.164104818,0.164191889,0.037740482,1.049093587,0.170166989,0.074086201
0.03538689,0.057205664,0.042609616,0.026566598,0.037663401,0.058261638,0.020442761,0.041302897,0.105257931,0.045138613
0.002722068,0.0216987,0.004734402,0.004427766,0.169485304,0.011917153,0.00078626,0.014456014,0.005262897,0.003925097
0.022297242,0.011835655,0.021828134,0.785730682,0.013451215,0.094340708,0.009435121,0.007054133,0.04561177,0.031726175
0.078032629,0.086794801,0.102578704,0.170469003,0.069946316,0.117847404,0.067618364,0.074345215,0.243847541,0.269850401
0.020869192,0.013808264,0.023672009,0.04206378,0.024212186,0.03575146,0.026732842,0.014456014,0.066663357,0.035816508
0.180142254,0.310965068,0.236860785,0.20146663,0.325341186,0.507862166,0.130863868,0.483243896,0.346211524,0.248503787
0.92112561,1.761709584,1.271228033,1.358415428,1.939665142,3.597344771,0.857501361,2.445855805,1.915284773,2.590367193
0.92112561,1.761709584,1.271228033,1.358415428,1.939665142,3.597344771,0.857501361,2.445855805,1.915284773,2.590367193
0.032664821,0.057205664,0.047344017,0.830206184,0.053804858,0.136385198,0.018870241,0.035107463,0.094732138,0.049063709
0.375054625,0.010554886,0.080197726,0.002213883,0.077118336,0.009501099,0.011628101,0.006557582,0.014167837,0.017112185
0.113419519,0.092712629,0.08048483,0.161613471,0.051114615,0.100633738,0.209145172,0.06814978,0.392962944,1.057813573
0.037201602,0.08876741,0.077328562,0.090769209,0.126441417,0.168164273,0.087274865,0.088801229,0.713999634,0.135415838
0.039016315,0.078904365,0.061547223,0.101838625,0.126441417,0.182729683,0.080984785,0.084670939,0.178938483,0.210483313
0.320296722,0.001972609,0.02840641,0.002213883,0.021521943,0.006620641,0.0039313,0.002065145,0.003508598,0.010303379
1.106276192,0.083061927,0.238491921,0.088555326,0.170768178,0.114852797,0.087565164,0.047498332,0.132220128,0.15703398
0.008166205,0.011835655,0.017359473,0.763789689,0.013451215,0.088716585,0.009435121,0.00413029,0.04561177,0.028947589
0.471392465,0.505506815,0.435058139,0.48340299,0.44950645,0.744366254,0.777850117,0.65331007,0.99009169,1.286689872
0.008166205,0.011835655,0.017359473,0.786707952,0.013451215,0.095570315,0.009435121,0.00413029,0.04863854,0.030640624
0.068290385,0.161926908,0.119605394,0.067192956,0.209838947,0.235415587,0.063824944,1.463859964,0.198019658,0.092971105
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.842121185,1.723125521,1.241879311,1.042738967,1.978316899,3.117578134,1.650331916,3.14405584,1.904029533,2.503066547
0.842121185,1.723125521,1.241879311,1.042738967,1.978316899,3.117578134,1.650331916,3.14405584,1.904029533,2.503066547
0.842121185,1.723125521,1.241879311,1.042738967,1.978316899,3.117578134,1.650331916,3.14405584,1.904029533,2.503066547
0.406495556,0.04537001,0.077328562,0.022138832,0.096848745,0.046344485,0.016511461,0.039237752,0.022805885,0.044157338
1.162482347,0.650222235,0.591237907,0.325440824,0.761464061,0.744308329,0.229956158,0.69290997,0.520094043,0.439545928
1.162482347,0.650222235,0.591237907,0.325440824,0.761464061,0.744308329,0.229956158,0.69290997,0.520094043,0.439545928
0.782308508,2.763591803,1.17581783,0.923601239,1.654735276,2.067585154,0.651230138,1.876457234,1.765617718,2.129318875
0.782308508,2.763591803,1.17581783,0.923601239,1.654735276,2.067585154,0.651230138,1.876457234,1.765617718,2.129318875
0.782308508,2.763591803,1.17581783,0.923601239,1.654735276,2.067585154,0.651230138,1.876457234,1.765617718,2.129318875
0.121920734,0.103303992,0.087380037,0.159399587,0.056495101,0.102446755,0.249123411,0.073423795,0.406862321,1.113761013
0.142454916,0.147945684,0.121516311,0.177110653,0.12913166,0.207888117,0.360107101,0.099126953,0.580672921,1.619102408
0.233190531,0.46948097,0.310892381,0.298874226,0.446580324,1.488320024,0.194206231,0.805406494,0.492957979,0.363071449
0.036294246,0.069041319,0.066281624,0.088555326,0.080707287,0.119171532,0.301923858,0.082605794,0.185955679,0.151606862
0.065329643,0.069041319,0.082062963,0.073058144,0.048424372,0.097985482,1.045363112,0.074748496,0.187709978,0.154060047
0.017505588,0.023671309,0.036759414,1.556204061,0.026902429,0.180857267,0.033102709,0.008260579,0.093491783,0.06170143
0.155157902,0.175562211,0.149922722,0.183752302,0.134512146,0.185377939,0.34674068,0.258143107,0.522781059,1.128955952
0.056571127,0.09108594,0.099316919,0.123673633,0.077365403,0.173190534,2.37987274,0.111698896,0.329812338,0.230227802
0.031195488,0.053779327,0.106167562,0.053975896,0.029828555,0.08824478,1.149874641,0.061954346,0.174422554,0.109023437
0.005444137,0.037479573,0.00789067,0.036342675,0.043043887,0.043473259,0.104299664,0.033901016,0.032306826,0.037735212
0.055683735,0.046098327,0.062129894,0.088555326,0.029592672,0.07066768,0.102879043,0.046576912,0.384056436,0.583382315
0.336062609,0.001972609,0.02840641,0.002213883,0.021521943,0.006620641,0.0039313,0.006052167,0.003508598,0.011250616
0.07376167,0.055233055,0.059777958,0.094773049,0.077365403,0.11271496,1.18319203,0.066322609,0.186003439,0.136866969
0.427023655,0.008982913,0.086679664,0.002213883,0.057821607,0.017906783,0.010451168,0.007435374,0.015977534,0.027498844
0.060792862,0.04537001,0.058390955,0.064202612,0.034973158,0.050316869,0.092778685,0.049563477,0.18420138,0.509281303
0.122493081,0.082849583,0.050500285,0.08412756,0.029592672,0.064882279,0.114793967,0.055758911,0.238584644,0.57551731
0.100884038,0.093076787,0.066281624,0.117335807,0.075616396,0.091609286,0.174053769,0.073042553,0.36346372,1.006968466
0.0137149,0.005917827,0.210307874,0.040870352,0.010760972,0.054796134,0.00235878,0.018148666,0.027899172,0.007850193
0.07077378,0.104548283,0.088375499,0.199249484,0.172175547,0.272770396,0.138381768,0.14869043,0.242093242,0.282116329
0.066599851,0.059178274,0.079076576,0.070844261,0.053101174,0.110880412,1.092768181,0.07548894,0.184525237,0.181701576
0.073495848,1.047123275,0.222907337,0.070844261,1.03774035,0.177760781,0.026732842,0.348661732,0.171921288,0.085778873
0.073495848,1.047123275,0.222907337,0.070844261,1.03774035,0.177760781,0.026732842,0.348661732,0.171921288,0.085778873
0.073495848,1.047123275,0.222907337,0.070844261,1.03774035,0.177760781,0.026732842,0.348661732,0.171921288,0.085778873
0.123209101,0.132164811,0.109167984,0.128793454,0.102465114,0.163099962,0.266210556,0.113764041,0.337594473,0.645927284
0.165583947,0.150437174,0.114040758,0.123977457,0.127149066,0.176921748,0.115000787,0.072823291,0.24400136,0.61908055
0.146084341,0.471453579,0.261970229,0.154971821,1.178326397,0.492575666,0.134450468,1.71820052,0.417523128,0.247771732
0.146084341,0.471453579,0.261970229,0.154971821,1.178326397,0.492575666,0.134450468,1.71820052,0.417523128,0.247771732
0.146084341,0.471453579,0.261970229,0.154971821,1.178326397,0.492575666,0.134450468,1.71820052,0.417523128,0.247771732
0.124307793,0.161753948,0.135719516,0.081913677,0.306687692,0.150950607,0.050320643,0.109452677,0.119292322,0.098127419
0.124307793,0.161753948,0.135719516,0.081913677,0.306687692,0.150950607,0.050320643,0.109452677,0.119292322,0.098127419
0.22710486,0.359014859,0.293995242,1.033727636,0.355112065,0.650922755,0.191927238,0.495634765,0.396985486,0.368349613
0.824001904,0.084251503,0.268510448,0.092404009,0.261941919,0.079437397,0.103117296,0.04297075,0.16025647,0.144007882
0.123400437,0.128219593,0.074172294,0.117335807,0.096848745,0.148302351,0.103786326,0.061954346,0.224550254,0.592689609
0.036157206,0.041770712,0.048766136,0.067308457,0.054040741,0.083985773,0.126078017,0.053251035,0.104234633,0.096870816
1.011908563,0.267442906,0.621036861,0.149106633,0.249861179,0.194483716,0.057534863,0.169341878,0.146222079,0.160954564
0.07835086,0.903520709,0.104987072,0.048705429,0.272658067,0.130345061,0.020718521,0.122386768,0.112890401,0.059220607
0.07835086,0.903520709,0.104987072,0.048705429,0.272658067,0.130345061,0.020718521,0.122386768,0.112890401,0.059220607
0.351280863,0.591782735,0.444236541,0.358649072,0.661346749,0.858585611,0.275191016,1.372114882,0.556112737,0.431882034
0.351280863,0.591782735,0.444236541,0.358649072,0.661346749,0.858585611,0.275191016,1.372114882,0.556112737,0.431882034
0.059057708,0.138255598,0.121516311,0.113878618,0.121296814,0.190046928,0.34565074,0.214956139,0.284504052,0.529413773
0.054204033,0.045734169,0.059556298,0.374246499,0.04573413,0.099390872,0.01537439,0.024781738,0.085825631,0.053766225
0.166953532,0.100603065,0.058390955,0.090769209,0.048424372,0.07812356,0.125015347,0.064019491,0.249110438,0.589745786
0.166953532,0.100603065,0.058390955,0.090769209,0.048424372,0.07812356,0.125015347,0.064019491,0.249110438,0.589745786
0.039016315,0.076931756,0.089953633,0.039849897,0.096848745,0.108578507,0.085702345,0.121843546,0.099995035,0.387603304
0.025405972,0.132164811,0.110469374,0.081913677,0.061875587,0.083420073,0.032236662,0.225100789,0.377174254,0.064764096
0.075310561,0.118356547,0.130985115,0.068630378,0.112990202,0.146978223,0.095923726,0.138364705,0.112275127,0.411644521
0.693066291,0.505352093,0.448529792,0.327654707,0.624632996,0.868628057,0.214007882,0.688074479,0.437468129,0.409863124
0.067144355,0.130192202,0.132563249,0.08412756,0.123751174,0.180081426,0.974176196,0.179667602,0.217533058,0.467086513
0.270863108,0.447477416,0.411405171,0.347656289,0.460739188,0.635813706,0.154893229,0.933719787,0.439183828,0.328737067
0.270863108,0.447477416,0.411405171,0.347656289,0.460739188,0.635813706,0.154893229,0.933719787,0.439183828,0.328737067
0.064589792,0.076931756,0.114669529,0.15824142,0.118370688,0.200085886,0.108007926,0.083971825,0.429992064,0.649799718
0.158787327,0.48708033,0.22288059,0.261238213,0.207148704,0.288965102,0.47718383,0.150755574,0.78653235,1.326502058
0.158787327,0.48708033,0.22288059,0.261238213,0.207148704,0.288965102,0.47718383,0.150755574,0.78653235,1.326502058
0.158787327,0.48708033,0.22288059,0.261238213,0.207148704,0.288965102,0.47718383,0.150755574,0.78653235,1.326502058
0.090840173,0.061150883,0.131225521,0.073058144,0.091468259,0.099919946,0.062900804,0.044519601,0.100973261,0.094692959
0.029139955,0.047342619,0.226089214,0.039849897,0.026902429,0.050622037,0.012580161,0.024781738,0.196109708,0.036910858
0.025405972,0.577011959,0.151614113,0.09818732,0.08165082,0.113521449,0.062969744,0.124451913,0.789014386,0.097734387
0.004536781,0.238685703,0.031562678,0.015497182,0.026902429,0.025158435,0.00471756,0.043368042,0.089469242,0.008340831
0.354776256,0.017753482,0.08048483,0.022138832,0.053804858,0.02118605,0.030664142,0.006195435,0.054383265,0.041704153
0.115234231,0.098630456,0.148344588,0.216960549,0.142582875,0.304549471,1.006412858,0.169341878,0.363139863,0.183007636
0.115234231,0.098630456,0.148344588,0.216960549,0.142582875,0.304549471,1.006412858,0.169341878,0.363139863,0.183007636
0.029942753,0.023671309,0.037875214,0.852345016,0.026902429,0.17743317,0.032236662,0.008260579,0.157886897,0.056423266
0.029942753,0.023671309,0.037875214,0.852345016,0.026902429,0.17743317,0.032236662,0.008260579,0.157886897,0.056423266
0.01136601,0.002336768,0.007477878,0.457600025,0,0.063383372,0.002794229,0,0.013123305,0.012722322
0.01136601,0.002336768,0.007477878,0.457600025,0,0.063383372,0.002794229,0,0.013123305,0.012722322
0.022015221,0.018445323,0.694876372,0.015885413,0.022465475,0.020094124,0.008717801,0.006195435,0.034100771,0.014572632
0.041738383,0.080876974,0.074172294,0.830206184,0.137202389,0.248936089,0.069977144,0.07641036,0.208761564,0.133943926
0.077656916,0.084822192,0.105543841,0.113668955,0.075000981,0.130059294,1.393315922,0.07641036,0.264439748,0.244883325
0.2359126,0.418193133,0.320361184,0.367504604,0.433129109,0.757401293,0.235878014,0.619543457,0.615758899,0.38662203
0.2359126,0.418193133,0.320361184,0.367504604,0.433129109,0.757401293,0.235878014,0.619543457,0.615758899,0.38662203
0.019269418,0.00380837,0,0,0,0,0,0,0,0.000947237
0.469103131,0.144000466,0.172016596,0.234671615,0.166795061,0.195970964,0.071549664,0.06814978,0.164904092,0.17221362
0.347517406,0.011835655,0.042609616,0.004427766,0.040353644,0.017213666,0.00707634,0.006195435,0.010525793,0.024531855
0.455634802,0.046753691,0.066835113,0.051307543,0.100718403,0.051361776,0.052513623,0.016702233,0.076449286,0.093831496
0.08256941,0.082204245,0.078906696,0.086341443,0.048424372,0.069745603,0.225580616,0.041302897,0.250290818,0.591197567
0.08256941,0.082204245,0.078906696,0.086341443,0.048424372,0.069745603,0.225580616,0.041302897,0.250290818,0.591197567
0.028517727,0.011835655,0.017359473,0.7676094,0.013451215,0.091001162,0.009435121,0.00413029,0.04561177,0.030640624
0.203247778,0.153863511,0.197266739,0.265665979,0.137202389,0.195970964,0.212290212,0.13629956,0.49120368,1.120124484
0.428046413,0.047342619,0.050390804,0.033208247,0.032282915,0.037075588,0.033809182,0.028912028,0.066663357,0.090733825
0.110697451,0.189370475,0.085219231,0.128405223,0.150653603,0.695167271,0.055038203,0.150755574,0.150869702,0.196745474
0.104345958,0.242630921,0.118360043,0.086341443,0.79362166,0.174784914,0.032236662,0.105322388,0.10701223,0.140812846
0.086525455,0.15723804,0.25588954,0.124365688,0.099768503,0.208226128,2.8265276,0.167276733,0.3798292,0.256043133
0.152435834,0.096657847,0.178329132,0.146116288,0.099538988,0.129764557,0.146244368,0.07228007,0.333316783,0.60937127
0.01136601,0.002336768,0.007477878,0.457600025,0,0.063383372,0.002794229,0,0.013123305,0.012722322
0.086198834,0.173589602,0.134141383,0.08412756,0.156034089,0.231722424,0.137595508,0.189993327,0.466643496,0.459236319
0.086198834,0.173589602,0.134141383,0.08412756,0.156034089,0.231722424,0.137595508,0.189993327,0.466643496,0.459236319
0.195988929,0.173589602,0.13729765,0.225816082,0.131821903,0.207888117,0.192633711,0.092931519,0.442083312,1.11570875
0.684146539,1.049767044,0.733832269,0.66637883,1.206805108,1.561922911,0.575772698,1.308301383,0.904279332,0.883434245
0.850192715,0.037479573,0.083641097,0.011069416,0.06456583,0.043696228,0.020442761,0.051628621,0.024560184,0.041704153
0.027278876,0.06166839,0.051080069,0.004427766,0.432085295,0.014797611,0.008483061,0.022165156,0.018948905,0.013543922
0.175119737,0.187397866,0.160969659,0.216960549,0.118370688,0.199943348,0.404137663,0.161081299,0.671896462,1.623027505
0.025405972,0.047342619,0.042609616,0.048705429,0.034973158,0.082095944,0.967099856,0.070214925,0.12280092,0.085370854
0.124307793,0.092712629,0.130985115,0.119549691,0.139892632,0.168164273,0.099855026,0.055758911,0.428048921,0.652056697
0.871309912,0.037479573,0.089762502,0.016794352,0.06456583,0.047120325,0.020442761,0.054298777,0.026828427,0.042972904
0.097994464,0.126246983,0.140453918,0.161613471,0.166795061,0.225101783,0.34988572,0.092931519,0.559621335,0.769318962
0.106240228,0.124793255,0.102717077,0.111082389,0.107609717,0.169720603,0.201088852,0.081083871,0.400840756,1.102659224
0.296705462,0.572056644,0.287220372,0.396285085,0.578402227,0.961317026,0.262610855,0.313902018,0.682422255,2.056260058
0.296705462,0.572056644,0.287220372,0.396285085,0.578402227,0.961317026,0.262610855,0.313902018,0.682422255,2.056260058
0.012702986,0.009863046,0.015781339,0.006641649,0.008070729,0.010593025,0.027519102,0.010325724,0.017542989,0.031400774
0.022683904,0.041424791,0.037875214,0.035422131,0.024212186,0.062234022,0.882183771,0.053693766,0.101749334,0.065254733
0.186915367,0.295891368,0.248229359,0.264749266,0.307475833,0.530427094,0.158824529,0.486519062,0.514400053,0.307916934
0.101783005,0.204735381,0.104895917,0.138557926,0.178735448,0.291953126,0.176973055,0.101061269,0.424443583,1.234323644
0.177841806,0.333370941,0.250923292,0.188180068,0.328209636,0.51111346,0.123442827,0.811601928,0.308756599,0.240412176
0.167953099,0.306100334,0.281046209,0.272128949,0.395701592,0.563874082,1.470824474,0.342814046,0.697952235,0.869400043
0.12975193,0.110466111,0.099422436,0.130619106,0.161414575,0.203915733,0.102213806,0.086736084,0.410505932,0.667757084
0.174530613,0.228995618,0.175449609,0.232845962,0.166795061,0.381301884,0.210345072,0.235788661,0.71769128,0.7050711
0.174530613,0.228995618,0.175449609,0.232845962,0.166795061,0.381301884,0.210345072,0.235788661,0.71769128,0.7050711
0.174530613,0.228995618,0.175449609,0.232845962,0.166795061,0.381301884,0.210345072,0.235788661,0.71769128,0.7050711
0.923009915,0.056270817,0.142700885,0.013283299,0.153879194,0.058068593,0.033781262,0.069913848,0.042718447,0.060796488
0.018147123,0.033534355,0.025250143,0.055347079,0.026163538,0.045020357,0.036937542,0.20857963,0.074471194,0.168105378
0.010140033,0.054747041,0.058555621,0.816765657,0.036860222,0.114640706,0.009435121,0.026592477,0.068509179,0.033216841
0.012782544,0.029589137,0.039120564,0.071153878,0.024448069,0.066739891,0.157058289,0.039780974,0.128001522,0.114635929
0.469707374,0.619745183,0.405995532,0.520650773,0.541210592,1.463509892,0.325070099,0.776494466,0.842616431,1.054645406
0.469707374,0.619745183,0.405995532,0.520650773,0.541210592,1.463509892,0.325070099,0.776494466,0.842616431,1.054645406
0.067578945,0.945525792,0.151194366,0.051307543,1.067951706,0.136965702,0.025063462,0.130466274,0.115589161,0.069610025
0.067578945,0.945525792,0.151194366,0.051307543,1.067951706,0.136965702,0.025063462,0.130466274,0.115589161,0.069610025
0.143362272,0.114411329,0.123094445,0.121763574,0.099538988,0.148302351,0.272832236,0.121843546,0.312265196,0.719319424
0.041166037,0.051287837,0.110031977,0.069447778,0.03816004,0.041047972,0.01036653,0.027228125,0.193998276,0.03399735
0.00128464,0,0.004468661,0.112839393,0,0.005624123,0,0,0.007451237,0.011808992
0.102225667,0.11243872,0.138875784,0.152385144,0.096109854,0.193650318,1.368339807,0.125973836,0.36304429,0.292022411
0.028630556,0.054352923,0.046519553,0.073747988,0.045408309,0.106915813,1.050194396,0.070214925,0.14661107,0.110898201
0.00128464,0,0.004468661,0.112839393,0,0.005624123,0,0,0.007451237,0.011808992
