content_id,content,subject,sentiment_value,sentiment_word,sp_word
lByQnzOS3A7f0ZPu,这种油耗说真心话,油耗,0,,发动机
Qs2XdNyZezG5qDm0,怎么我的油耗比你的高一两升,油耗,0,,发动机
Qs2XdNyZezG5qDm0,但是一万公里换机油的时候发现消耗了蛮多,动力,0,,发动机
oAMV9ZCFlh5IizHD,2.5的170以后加速无力,动力,0,,发动机
cKxH2Pd8M3JQD7ja,除了老外的那种直线加速赛,动力,0,,配件
fVTD5JUWYQe3R2w9,发动机在运转时机油会甩上来,动力,0,,发动机
TF1dEg2cpsnyC9N8,价格贵,价格,0,,发动机
yiRPIe8JqXH2opuB,油耗显示6-7之间变动,油耗,0,,变速箱
7Trbp0cZ4wfnJdxj,刹车片不能用太硬的,安全性,0,,发动机
ypgtWM4Ks3ZR2BdN,但后来实际坐了下就发现后排座位太低,价格,0,,发动机
BC5xyqD04oWeYRbl,我用金麒麟的刹车片效果挺好,安全性,0,,发动机
pJUOMHKviuEI4bSG,空调滤芯我是一年一换,舒适性,0,,发动机
5cq2rLbojOuFiMZS,换过嘉实多的后冷天凉车变速箱有异响,舒适性,0,,发动机
5cq2rLbojOuFiMZS,换过嘉实多的后冷天凉车变速箱有异响,动力,0,,发动机
RCEkxf7X04bpOIwa,如果对真皮座椅没需求的话,内饰,0,,发动机
tfIs4yCeYoFlBP3K,国外配置不能一概而论,配置,0,,变速箱
7n31fAPQvzuZDE9q,油耗或者是口碑中车主关于油耗的描述参考,油耗,0,,变速箱
UPAlpjdvTWcIXMVt,我也觉得用手机导航就可以了,配置,0,,变速箱
CzcmFPdZspvxhn15,空调滤芯国产的就足够了,舒适性,0,,变速箱
CzcmFPdZspvxhn15,机油机滤和空滤买日本的还差不多,动力,0,,变速箱
4NjVBL3t7FWqgPJX,快加速~,动力,0,,变速箱
K1T0Cn5cNdOzEbpm,看过就知道欧蓝德底盘最低处在发动机的下护板,操控,0,,变速箱
K1T0Cn5cNdOzEbpm,看过就知道欧蓝德底盘最低处在发动机的下护板,动力,0,,变速箱
iW9kR0Uf7h1ENxKa,但现在1.5万公里换机油后异响又来了,舒适性,0,,变速箱
iW9kR0Uf7h1ENxKa,1万公里发动机异响皮带脱落,动力,0,,变速箱
dVpfHBG9yDblOAE4,老铁要换进口拆车发动机找我吧,动力,0,,变速箱
I5yzgdLlFQDfnRpC,要是真像你说的斯巴鲁就不是现在这个价格了,价格,0,,变速箱
I5yzgdLlFQDfnRpC,而且买他的人绝对不会在意他的内饰,内饰,0,,变速箱
X8JCHV1snwA9LpES,噪音什么的,舒适性,0,,变速箱
X8JCHV1snwA9LpES,动力够你爬山坡,动力,0,,变速箱
HsIpqzCDF5cA39PZ,市区油耗看咋开了,油耗,0,,不用
QstBTHJ6o7UXY9vy,地区不一样价格也不一样,价格,0,,不用
rjDtVbpdoYgfmnTQ,油耗出厂数据只是个参照,油耗,0,,不用
nZ56RpHemMzEYCVd,价格不贵,价格,0,,不用
zalAOVtiG1Upe8Jk,我后备箱也哒哒哒的响,空间,0,,不用
8SLQhgEHsDZiY0G3,注意下是否烧机油漏机油大保养做没减震挺贵的也要看下还有正时和水泵还有空调是否有漏,舒适性,0,,不用
8SLQhgEHsDZiY0G3,注意下是否烧机油漏机油大保养做没减震挺贵的也要看下还有正时和水泵还有空调是否有漏,动力,0,,不用
JcbGvKkp0oIltRCA,油耗一直降不下来,油耗,0,,加速
tKvrRDxVkGFci1WC,其实xmode不会增加你动力只是带锁多片离合器直接进入工作,动力,0,,不用
Qi3VU1KWJEP8egYC,华这价格买一台7年的车内心必须无比狂热,价格,0,,不用
r4ph3Ad7ukP8nJRT,油耗还上去了,油耗,0,,加速
r4ph3Ad7ukP8nJRT,而且实际的动力提升不大,动力,0,,加速
9yHswJVzLYWBv7DF,（我是打算看看这机油添加到什么里程发动机才出问题）,动力,0,,20
jlJM5YCSrXygxOpD,气囊更换真北路安吉4S店说要4天的工时才能提车,安全性,0,,20
rbjBk0wUl2FKa4hi,小森本身底盘就高,操控,0,,20
hS3dVHQLOcKrPkBy,装个cusco刹车顶就行了,安全性,0,,加速
eFzO9ogbIJZ3EwYR,解放双手的智能声控导航,配置,0,,20
Jz6Vt38OHGymb9M2,空气滤芯和空调滤芯自己网购更换就行了,舒适性,0,,加速
Jz6Vt38OHGymb9M2,更换机油机滤,动力,0,,加速
VqT6oaI7dRkEsvJh,在我看来跟操控比起来,操控,0,,20
VqT6oaI7dRkEsvJh,后来看帖说那个抖是发动机特性,动力,0,,20
qy54altSUH6NnjzI,油耗增加,油耗,0,,加速
uQRGFCrTxONUekwd,舒适性非常差,操控,0,,加速
uQRGFCrTxONUekwd,舒适性非常差,舒适性,0,,加速
xbHDrupSlPEoGLQ1,全时四驱,操控,0,,加速
L9tO1jeGMzmZUx0J,换过发动机好一阵又坏了,动力,0,,加速
gyXcsSC2eHJ0GdTo,不考虑外观,外观,0,,加速
UzlawP67YSAO1HWD,你是买的那种面板和主机一体的？还是面板和主机分离的？配置怎样？发图看看吧给个参考,配置,0,,速度
JQ6CTFYDoSihxXWr,已经买了一个安卓山寨导航,配置,0,,加速
LdSU9FJKYkja2pwn,功放放在前排座椅下面,内饰,0,,速度
rC9gjVLbJeKUt8Zv,而导航是12V的,配置,0,,速度
hTmRLDS3H610WEGJ,动力不足吧,动力,0,,加速
LobyXDu3GfzvTO6i,傲虎比森林人强在哪？尺寸空间吗？还是配置,配置,0,,加速
LobyXDu3GfzvTO6i,傲虎比森林人强在哪？尺寸空间吗？还是配置,空间,0,,加速
Sow4k2ylRDgvFm3f,这个价格夏天肯定破1000公里了,价格,0,,速度
dTsLzOxYeA8yNCBh,楼主一上来就问价格了,价格,0,,加速
Zz9IUVhrQgJqeGv7,主要作为三大件之一的发动机,动力,0,,空间
YSeEn5CvJ1FkgoQh,和后刹车灯泡,安全性,0,,空间
ZVTLb5YBRHwAs4qh,路况好油耗就是这样的,油耗,0,,空间
6jce4mRanQMGoE9b,油耗8个,油耗,0,,空间
dEQ2H6yVaAh7P5j8,车漆可以打蜡镀晶,外观,0,,空间
eiR0Iy3lLo8JEYgd,在右门下方或发动机舱内,动力,0,,空间
S1hHF3MijXWIbzwt,不会吧？？？比cx5操控都好？,操控,0,,空间
6i0Rzsv4pVEHkXM9,很多人不买斯巴鲁就是价格原因而已,价格,0,,空间
VJuCFZrUz5RapBgX,油耗变化呢,油耗,0,,空间
XKjTBw5OP89DQLvF,他是说小森的安全性有保障,安全性,0,,空间
hScziZFfO71Gb02l,有额外加强操控,操控,0,,很大
hScziZFfO71Gb02l,保时捷就是水平对置发动机,动力,0,,很大
KYaEbkqyUBA4Dtou,没有中控,配置,0,,异响
wGXiACrD3ymLkBR0,半个小时脚一直踩在刹车上,安全性,0,,异响
6OdjnoPyKUQaDv31,超过五百人民币就是很黑的价格了,价格,0,,效果
xfLZk8MAbU6OQYVp,不过你的油耗怎么那么低,油耗,0,,异响
f0nyPXhJAbr3ZxVD,惯性算动力？你撞猪上了？惯性是动力的产物,动力,0,,异响
Wguopj3ZQzSH6Bx9,斯巴鲁的发动机并不能算真正的水平对置发动机,动力,0,,很大
EYSxnr1eUpbQwLuA,哇刚刚搜数据百度全是欧蓝德的问题可我明明只打了销量2个字呢是么发动机故障什么变速箱召唤什么买了后悔还全是欧蓝德论坛里的呢,动力,0,,后备箱
7ADnOoqHVgKSbLuR,你欧蓝德空调还好用么？需要我找点资料么？,舒适性,0,,异响
1yjVZfueAY5JPlhK,座椅垫太短,内饰,0,,异响
SVDsGBzTyR7geUJZ,这说明RAV4后轮有动力的时候不多,动力,0,,颜色
i24bgYQmtysxEKz9,水平对置发动机全时四驱整车进口三十万落地你去找,动力,0,,颜色
uNQz1OtKm2qviDR6,你这个发动机故障灯经常亮,动力,0,,
Gi3vb2Ha0zCoTk75,你让他跟森林人比比操控好不好啊,操控,0,,
kvluCRfjq3GIhLaH,越野车好不好就看差速器配置还有电子限滑,配置,0,,颜色
kvluCRfjq3GIhLaH,你rav4操控不行,操控,0,,颜色
QPt1bTO5yKpD8Hx6,发动机更好,动力,0,,耐看
Z0SpD3Pvtoj6x1le,车辆油耗的高低跟个人驾驶习惯及道路状况有很大关系,油耗,0,,
KsAywUF0QmbhYG7j,飞度吊就吊在它后排座椅的设计太实用了,内饰,0,,颜色
KsAywUF0QmbhYG7j,飞度吊就吊在它后排座椅的设计太实用了,空间,0,,颜色
bEf1ZICFYTW97Lr6,需要大空间车是拉货家用都能用的,空间,0,,银色
IUOaATJujgxtLpsw,不好的地方内饰寒酸,内饰,0,,颜色
IUOaATJujgxtLpsw,油耗不高,油耗,0,,颜色
ocn2sERkmjqQXu4a,动力转向液倒是不清楚了,动力,0,,手刹
SrzCwMmb23Uf7PKg,后备箱常备2L机油,动力,0,,手刹
PSZohVxMmTkD821t,集成到变速箱里了,动力,0,,手刹
QKl2ZEa7RoO1D5gx,性能车才烧机油啊,动力,0,,手刹
MdWhZP1Uj4xYNL5b,原装刹车片找的长沙xx汽配,安全性,0,,手刹
MdWhZP1Uj4xYNL5b,同样要报本车发动机号的那种,动力,0,,手刹
2u0Jcw8TEns6KlQp,平均油耗11上下,油耗,0,,手刹
uziQ92KcdPaOLAjw,贴近其他车的车身,外观,0,,
uziQ92KcdPaOLAjw,我开后备箱出来,空间,0,,
UR7s1tVcHXWNTZhy,买之前都没试驾么……刹车油门挨一起是赛车性能车做跟趾用的,安全性,0,,手刹
UR7s1tVcHXWNTZhy,买之前都没试驾么……刹车油门挨一起是赛车性能车做跟趾用的,操控,0,,手刹
PkoMaELQGUmgFwT4,我就弄个2.0i的就行我们这没有豪华导航,配置,0,,手刹
aExKDj9fJ3uMWRAh,不过这样2.0混动动力跟2.5好像重叠了,动力,0,,手刹
mvkRl7asobxzLMyG,如果不急加速的话,动力,0,,性价比
OP3A1vDpTWIV4QR5,把后备箱备胎边上的钩子拿掉试试,空间,0,,性价比
fl2Goc9ZTbimrqgY,2.5的动力也就刚刚能让2吨的车动,动力,0,,性价比
TfQUE3IXugtVsHFN,理论上侵占的空间应该更少,空间,0,,性价比
TfQUE3IXugtVsHFN,问题指南是横置发动机,动力,0,,性价比
SNJBxVqDgp9vAKTr,你看看淘宝上老森和新森够避震的价格,价格,0,,性价比
SNJBxVqDgp9vAKTr,森本来就主打操控,操控,0,,性价比
sgIYzSvnFhjBVPmN,可以清洗掉,动力,0,,性价比
qRL2WfeDsHiExTJV,启动以后运行正常吗？加速能跑起来吗？,动力,0,,性价比
EZmH5rdOcFoyK2UG,水平对置真的比其他发动机抖动小,动力,0,,性价比
ilVBrAke3EZMUyPt,但是带来的驾驶感受和安全性,安全性,0,,性价比
R9X0n8kExU7IDWC4,当初4s自己配了一款外观和2.5尊贵es一模一样的（獠牙杠,外观,0,,性价比
WxEeKpSHrmBI7Clj,最大输出马力自吸发动机一般都是5-6千转,动力,0,,车身
JeE3SgAtsuXwRzW8,这个油的动力,动力,0,,车身
snz2FbtveQmiBkSw,动力差的车在高速路上速度是悠上去的,动力,0,,车身
rYhGEQicpHP8tZj2,20的森林人感觉窜是因为调校的原因  20的动力很弱了  斯巴鲁的工程师就把发动机调的起步很猛   森林人起步很猛的  不过起完步就该让路让路就行了  50之后就弱爆了  20的肉森跑不过路上的大部分车  现在满大街的涡轮车  25的森也没啥优势了,动力,0,,车身
znAvgJaTW4M0BfmG,新增电动机的全新混合动力总成,动力,0,,车身
D925FbmgOYIfyoAv,所以就造成了动力充足的假象,动力,0,,车身
YmJvLaRo2IEViHA9,低速声音确实安静,舒适性,0,,车身
YmJvLaRo2IEViHA9,高转速时发动机声音嘶哑不圆润,动力,0,,车身
4yL7D9NefqodO8FB,全合成机油.此油能对高速及恶劣条件下的发动机起全面的保护作用.是首选.市内代步多的建议每行驶8000公里左右或10个月更换一次. 天天基本跑高速路及路况好的或行驶里程太少的可以1年或1万公里一次.,动力,0,,车身
J0bUnY4IPvZ1oaCt,发动机功率更高,动力,0,,车身
p2DgM5uoHAT9XPki,重心低操控好,操控,0,,车身
aU5RcOCxXFNZ3tvJ,还是喜欢森林人的操控,操控,0,,
zlWsZHG3KjfiUSDb,目前发动机回火儿声太大了,动力,0,,
3Cw8jkALXivOMqfx,森林人动力数据不是很高,动力,0,,
wRzlYSopnT8tHMmP,不过外观变化不大,外观,0,,
T1UXBuIpaJxt2Rkh,和油耗是硬伤,油耗,0,,
UdaiYykEnSQ4txcL,发动机底盘一滴不漏,操控,0,,
UdaiYykEnSQ4txcL,发动机底盘一滴不漏,动力,0,,
WYy2vQpGH3eAhtrz,油耗变化不大,油耗,0,,
9fqL8bdKWXJcThNu,目前综合油耗8.0,油耗,0,,
4oye1CWiz3OBaKTl,动力完全处于劣势,动力,0,,
lC9WBmsbinDwXrPe, 并没觉得会提升日常驾驶的操控性,操控,0,,
QrHi1I9AM75BdZcu,傲虎属于B级跨界旅行车；傲虎在空间、静音、舒适、行驶质感方面要强于森林人；越野性能方面森林人应该略有优势,空间,0,,长途
f9xNeIHwOLTAls2W,油耗基本跟新车时一样,油耗,0,,长途
gzYnU9GOx2B3TFla,就是不知道价格会不会提高,价格,0,,长途
s27vTZQLJUfh5mkA,价格估计30没法落地,价格,0,,长途
iUbCNmvynucYRj5X,价格还平宜,价格,0,,
2UBZ7gjF0de9SRWc,毕竟价格是一个优势的,价格,0,,长途
BOd0oJ6g1hTnkKuL,关于动力方面,动力,0,,长途
RZmu9FkdT04Vpx85,是个四个轱辘带发动机的车都能进藏   ,动力,0,,长途
CB8xX6FdUeSJia1c,内饰接受不了,内饰,0,,长途
CB8xX6FdUeSJia1c,内饰接受不了,外观,0,,长途
JjiHAduZ3KN1vBmE,幸亏发现的及时 不然时间长了 堵塞到发动机里 麻烦更大                                  ,动力,0,,长途
cSAgX960KizLGv1e,你的价格都好像都是当时的购买价格吧,价格,0,,
wKQIg3OYrmpie2nT,不知道这个价格相对于降了关税后到底是高了,价格,0,,
ldP5hcgTAKWfBbGJ,多的一升是准备拿给发动机烧的,动力,0,,
xUHl0LQJ9usiCwcV,公路操控和越野兼顾,操控,0,,
xUHl0LQJ9usiCwcV,又有安全性和空间,空间,0,,
B4xdCgYTVyvurDUj,斯巴鲁水平对置发动机机油泵送压力比其他车都大,动力,0,,
ZltvGnA5m13WLTKg,混凯发动机160马力213牛米,动力,0,,
3p07am26KFC89NBM,不过高速130油耗才九个,油耗,0,,
EXSrYLdzcQvjyT74,2、前几箱油油耗较高(特别第一箱),油耗,0,,
m9clDQRHJEe7BVjd,油耗都满意,油耗,0,,
K5J3VMGmEbHty2ZN,发动机带着走,动力,0,,
4SNleaZoPbsivAJE,内饰用料差,内饰,0,,
0lDiXVGqkezETMvb,机油多了会增加油耗,油耗,0,,
0lDiXVGqkezETMvb,对发动机也不好的,动力,0,,
H93sL4ngdmJGtARS,后排空间小点,空间,0,,
BnCoOXjLN9GAduti,这里买斯巴鲁的都是因为操控义无反顾的,操控,0,,
4qUJbHaBIm5jXeuV,宝马操控有些言过其实了,操控,0,,
xBDNvMtL8ZQbg4IU,噪音无所谓,舒适性,0,,
uA95avdpWL3YmUGf,外观还好,外观,0,,
NeHxKWiUoZbQD9rl,有和竞品一样的价格,价格,0,,
mxRIU03nkN7QSbKj,成本考虑把内饰的用料做工节省了    ,内饰,0,,
SW2KCuFyexEhYBVN,这个汽车机油的使用一般情况下建议根据发动机上的要求使用最好,动力,0,,
U3QFHRfOXGTYw8Im,动力和X5没得比,动力,0,,
tHD0xImBS5ZLh6nU,动力足 颜值好 可*** 操控爽 保值高,操控,0,,
tHD0xImBS5ZLh6nU,动力足 颜值好 可*** 操控爽 保值高,动力,0,,
LC9Fk6UJfY2157va,2款车子内饰和细节采用了部分相同的设计方式,内饰,0,,
4Gu5FCl1ypm3MYjh,能用的配置的价格去到小三十万了,价格,0,,
4Gu5FCl1ypm3MYjh,这个内饰,内饰,0,,
4Gu5FCl1ypm3MYjh,这个外观,外观,0,,
8pJX65eRkD7rd9cW,笑 斯巴鲁何德何能跟雷车比较质量 就质地来说比雷车差远了 无非就是发动机唬人一点 避震硬一点 电子限滑快一点 别的没啥好 没情怀买个卵子斯巴鲁,动力,0,,
kGBvJTFlncWIX10z,由于发动机活塞偏心磨损,动力,0,,
zORsTibanUPKqA7h,刹车到低速某个速度的时候挫一下,安全性,0,,
zORsTibanUPKqA7h,声音巨响,舒适性,0,,
TmUA689Qhy3qnEVI,安全性也好,安全性,0,,
TmUA689Qhy3qnEVI,三系操控性好,操控,0,,
FATNSQnbGueDtVOf,但是频繁启停对发动机和电瓶都不太好,动力,0,,
xHGBLXJ46qubCzYA,你开空调,舒适性,0,,
zy2ZLBUmdKwXcE3x,空调和单人在7.4左右,舒适性,0,,13
nJlaY3rVAPydU597,你的后备箱响么    ,空间,0,,13
he7O3saXxQzl8MqH,停车的时候N档很有用D——N——手刹/脚刹/电子刹车——P或者倒车的时候,安全性,0,,13
SDKT7uqyZBLV5cMt,只是价格都不便宜,价格,0,,13
UjvyLAzGgJIRDbla,我的异响位置是前面,舒适性,0,,13
b1UBLNhDWS7mQgJx,个人建议：一定要先挂P挡后再熄火,安全性,0,,13
JoXT2sebKRifZnN5,市区不开空调8.6,舒适性,0,,13
gKNIduqReyQ5SlGA,漏机油？还是什么？说明说机油啥意思啊,动力,0,,13
td5LqgfD2sWUjPTY,不要跟国产比价格,价格,0,,13
msfUBPLAMIHYVkKZ,差速器有  单边打滑刹车夹死就行了 xmode不是摆设,安全性,0,,13
LkZGyAF8qdNfuQBt,没拆之前异响也没好到哪里去了,舒适性,0,,原厂
rvsFY9xykTh4UR3P,车子高反动力衰减,动力,0,,原厂
iJj0sV7WDoPpxC3B,就是积碳也没这么大影响,舒适性,0,,原厂
iJj0sV7WDoPpxC3B,就是积碳也没这么大影响,动力,0,,原厂
fxc5HJd6vlU2n3wV,你的车也是这样吗？内循环喷玻璃水能闻到气味？我昨天开高速内循环 闻到了发动机舱的糊味    ,舒适性,0,,原厂
PL4QzxNe8wsGYd2t,相对现在6档cvt肯定费油,动力,0,,原厂
nX561cF9aYChtfsA,别相信什么只要舍得踩油门动力够用这样愚昧的话,动力,0,,原厂
fjtVdyKrDesmcGv5,后备箱行李网,空间,0,,原厂
DcgBNjtiLyvfmbwT,座椅调一下,内饰,0,,原厂
hY4bE1WceJXvfxkM,现在没有异响了,舒适性,0,,原厂
bMZLdocNjy9zhtUV,这价格看不懂,价格,0,,原厂
bMZLdocNjy9zhtUV,机油滤、空气滤、空调滤,舒适性,0,,原厂
bMZLdocNjy9zhtUV,机油滤、空气滤、空调滤,动力,0,,原厂
HqdWmhoDNjFyMVBY,恭喜你：烧机油了,动力,0,,
dc6lm3E98HUX1BqT,不过还可以承受范围之内~~不过你的油耗怎么这么高？市区我这边最多11~12个,油耗,0,,
Z4z0htmdXfHnEub9,刹车盘是原装尺寸,安全性,0,,
6vaKfrw5bUSeOdDX,光说安全、操控、再加上森林人是整车进口,操控,0,,
we7MboXtYGQCuByK,异响会好很多,舒适性,0,,
IBnweMx4ygGZObjJ, 不知道烧机油跟路况有没有关系,动力,0,,
fAjQZhGbsIdPxlN3,手机导航比车载的还要详细,配置,0,,
5sC9Gq4L713vcpWt,发动机听不到异响声,动力,0,,
Y52oLvaXJ4NfTiHp,貌似新CRV的刹车系统很有争议啊,安全性,0,,
hkoHX79LspCBglwO,13款调试发动机后 烧机油已经几乎没有了 至少比途观强. 估计你是看的以前的车子 我也是下周马上提车.,动力,0,,
29zOhgdxb5Ry3irG,1、6000多包括隔音吗？整车隔音效果更好,舒适性,0,,方向盘
oEw5Vt6lpeX2Adg9,我是去年10月就开始有声音了,舒适性,0,,方向盘
I5AGQL3jOYwUkbte,行驶过程响？还是开的时候响呀？不过建议车主隔几年通下天窗的导水曹,价格,0,,方向盘
JZcztNaO7jxwLlYG,刹车不叽叽叽叫,安全性,0,,方向盘
Jma4BfpWTSwk6x2U,2015年底准备换车时在奇骏、自由光和森林人选择：奇骏是方向太轻、自由光油耗太高所以选择电动液压助力2.5精英版森林人,油耗,0,,方向盘
zwP3YJrWTxNnv9F0,没那么拱好看些,外观,0,,方向盘
cYPmsrJMOa4nlDou,自己的烂发动机套在三菱底盘上的拼装车,操控,0,,超车
cYPmsrJMOa4nlDou,自己的烂发动机套在三菱底盘上的拼装车,动力,0,,超车
ZqIDRvrB8fwCNXu9,儿童安全座椅的角度是可调的,内饰,0,,超车
fDUYhMEs9wBW1o3L,是不是一屁股坐上去给压裂了？我一家三口后排确实就小孩做,空间,0,,方向盘
kJ3zZl2fvH1sO5SQ,空调问题有过,舒适性,0,,超车
kJ3zZl2fvH1sO5SQ,还有就是烧机油,动力,0,,超车
bdqIDluG5kZ8yB0E,最近自由光烧机油闹的好凶2.4的,动力,0,,更好
hRdiWSO5TFyoEteD,感觉森林人后下摆臂这个材料还算不单薄呀 我前一辆XV在2万公里时右侧两轮掉路肩下,内饰,0,,更好
trkwUxXBOTW8scKv,是的优惠后价格24.98万元,价格,0,,更好
NYcdrFwQitb953fo,机油消耗和我差不多,动力,0,,更好
kXqR9l7vUaWsmrVT,2档基本不用踩刹车了,安全性,0,,更好
MrigDFAYRsEfINkq,如果觉得价格和优惠可接受,价格,0,,更好
CtOKSDwIzyrehEci,现金优惠很大,价格,0,,更好
YBVgolr0QpKSHtjM,油耗满意,油耗,0,,更好
3IXzVv7KpRC2tdQS,11款刚改款发动机问题比较多,动力,0,,更好
oUS5x2RH6YKb9rOZ,小熊油耗显示9.2,油耗,0,,更好
i8hcmETg5CBa02Sj,油耗至少得多两个,油耗,0,,城市
5USD0pfeCldLT79m,对发动机没啥影响,动力,0,,城市
pt5BcYLVWrAXq0GO,现在导航的地图都有提示啊,配置,0,,城市
uRXVYHAPQ2c6xMCO,低速行进特别是下坡路明显,价格,0,,城市
056sXLUenx1pItMv,要是15款森林人拆下的话可以支持倒车影像功能,配置,0,,城市
LlYeGpEUvji8yc67,实际装上去比原车美观好看还耐磨耐刮,外观,0,,城市
3pjICsZE4KXyHYA8,价格够低的,价格,0,,城市
7XMHcBdeo0nKRNrE,81好还是86好？因为森林人本身空调的背景灯是红色,舒适性,0,,城市
PRzBNSQ0WvlJXjcG,XT的价格虚高,价格,0,,城市
cRefvwSOFjd2pMCl,es版无优惠性价比低,价格,0,,城市
cRefvwSOFjd2pMCl,增加那点配置与优惠2万相比不划算,配置,0,,城市
0VapY68qAvofEUgt,2.5尊贵老款优惠1.8左右只要26.98,价格,0,,动力
X3zZC0KfxVIMON5k,车小操控好,操控,0,,动力
X3zZC0KfxVIMON5k,对空间没有要求的话就果断选择xv,空间,0,,动力
QHrK5zZkTX4wWude,打开一点窗可以不用开空调,舒适性,0,,动力
WNhHv91fmt6OaSp5,楼主一般多少公里换机油,动力,0,,动力
Mgw1hyc7iC9AXGn5,不选奇骏就只是因为车身做的过于圆润了,外观,0,,动力
0FhVawIBEuy3rkZt,觉得就是应该换机油了 多少公里没换机油了？别信那些一万一换的 国内用车环境差 六七千就得换,动力,0,,动力
kbBPiGVeguLMQn4c,我估计是隔音太差造成声音很响,舒适性,0,,动力
EWSFin1l7JCw0yOb,都说换这胎噪音变大,舒适性,0,,动力
KDk7SlN9q1BcFa2u,这胎换了之后油耗有增加吗？还有就是刹车距离怎样？高速胎噪怎样？   ,安全性,0,,动力
KDk7SlN9q1BcFa2u,这胎换了之后油耗有增加吗？还有就是刹车距离怎样？高速胎噪怎样？   ,油耗,0,,动力
R6XfcNGFio7Sq9VA,对啊 哈哈哈 我是开过之后才慢慢发觉 原来操控真的不同其他车    ,操控,0,,动力
4EUXhTtA5Il0DPGY,价格不知道会不会加价,价格,0,,
pwiRFTLHz7r5JNWu,给一个合理价格,价格,0,,
SR6Q1IwTKUtVFb4p,冬天也是这个油耗,油耗,0,,
QgBLtMbjoW5zqFwV,价格16.8,价格,0,,
PlcNETm3FtzryiJf,担心森林人机油消耗大啊,动力,0,,
N9h6FfCaZiQImWgE,优惠价是多少,价格,0,,
BFObiKUfX40r7uka,满2年后第一次在外面买的机油：起步瞬间立马感觉发动机声音柔和些,舒适性,0,,
BFObiKUfX40r7uka,满2年后第一次在外面买的机油：起步瞬间立马感觉发动机声音柔和些,动力,0,,
KgHo2XNmz59SLbPI,我13款森林人和我爸15款傲虎都是腿部上下调节坏了,价格,0,,
BLpnDEK2MgYWqFhR,如果比内饰比做工用料森林人应该完败,内饰,0,,
BLpnDEK2MgYWqFhR,论性能,操控,0,,
mfvyRCK1dM4qtHBo,外观没有原车的好看,外观,0,,
S9bdvzojeuU1VILW,老款应该增大优惠力度,价格,0,,级别
hcapYTBox42WsSZI,确实不好看,外观,0,,不好
krfRF6zIw8uNjZhx,底盘的任何一部件的改动,操控,0,,不好
SlMeUu5ivcAJqVX0,我上次保养 是变速箱油 刹车油 机油机滤 合计1980元 你自己算 刹车油比较贵 银川斯巴鲁做的 你要不信你去问,动力,0,,不好
MvwkAXbiFdxrq4U8,城市驾驶如果为了更好的安全与操控,操控,0,,不好
lIZrYjg4U7aBOzwx,打开空调,舒适性,0,,不好
NGyshKCTUfntF4E2,全球化采购的后果 日本本土的价格贵 成本高 低成本的泰国货 虽然降低成本 但声誉也一起降低了    ,价格,0,,不好
4Kd9bsYSFvMipwWy,水平对置的发动机由于气缸重力的原因,动力,0,,级别
9y47pHYWnBKmqSjb,道路拥堵时15个油耗也不稀奇,油耗,0,,不好
0UFPpKZAuO58jTk1,表显综合油耗7.5,油耗,0,,不好
DZLR0tNlrT1u4fjs,刹车分离器的事,安全性,0,,
p8KlrEFaMN7kw49d,前脸好看,外观,0,,
tI35NaPYw98BOrWi,95可以获得更好的动力、更低的震动,动力,0,,
OJAalMdiGVwc68Tk,内饰豪华感比森强,内饰,0,,
OJAalMdiGVwc68Tk,后排空间比森多出四指,空间,0,,
SNAizMQGUJCYBntZ,装那些好看啊     ,外观,0,,
7ie4ysZjXJ5VUDuM,只是内饰和隔音比不上昂科威,内饰,0,,
7ie4ysZjXJ5VUDuM,森林人操控肯定比昂科威强多了,操控,0,,
oXH1rCKNQeuSzRaF,用0W20清洗下发动机,动力,0,,
CIUjik9uDBxWScgt,是不是换成这种原厂导航,配置,0,,
Bdw4SNHzOleoPqWj,起步不扶方向盘3000转起步都不跑偏,操控,0,,
DHMPwZAtEV1mJXhT,空调格有鸟用,舒适性,0,,
v3S6zNeBut2g75KJ,2.0什么配置,配置,0,,便宜
o7xQ3LOfbgdekw2a,关窗空调听到,舒适性,0,,做工
65t8T14jmI3BnKED,导航也是从来都正常的,配置,0,,油耗
et5VZWzFxImKYRvj,如果还是挂D档踩刹车下山的话,安全性,0,,油耗
VDXmqcPTKF7dtenW,大坡踩着刹车下来突然没有动力了,安全性,0,,操控
VDXmqcPTKF7dtenW,大坡踩着刹车下来突然没有动力了,动力,0,,操控
10jN9LtICWPOEuhn,底盘等机械性能的话,操控,0,,操控
10jN9LtICWPOEuhn,如果单纯比较动力,动力,0,,操控
uyRJHd68iBMel7cD,空调坏,舒适性,0,,油耗
uyRJHd68iBMel7cD,2.5的傲虎烧机油,动力,0,,油耗
XHMZeUz9uVfik7rA,40油还是留给大众增压发动机用吧,动力,0,,操控
E4F8RcQVtDWxpUiC,应该是变速箱问题吧？有木有换过变速箱油？,动力,0,,油耗
G1tPfoMLxbkemFuZ,换过530油耗明显增加,油耗,0,,油耗
Hki2n0YSZBA8hdpg,一个雾灯是国际通用标准  因为如果两个雾灯容易和车尾灯 容易使后车产生混淆 存在安全隐患 为了区别于后尾灯  所以后雾灯通常是一个 而不是两个,价格,0,,便宜
lZIUTWFehBJpPEkX,视野被车顶、发动机罩给占了一部分,动力,0,,做工
KgqCX6eQjJl3TmPL,买车的话是要自己装导航的,配置,0,,油耗
